"count","count.1","day.part","holiday","hour","humidity","is.daylight","is.working.hour","month","season","temp","weather","windspeed","workingday","year","diff"
52,68,"night","0","21",69,"0","0","01","1",6.56,"1",0,"1","2011",-24
36,52,"night","0","22",69,"0","0","01","1",6.56,"2",0,"1","2011",-16
27,36,"night","0","23",55,"0","0","01","1",7.38,"2",0,"1","2011",-16
28,27,"night","0","00",55,"0","0","01","1",7.38,"1",0,"0","2011",-9
20,28,"night","0","01",59,"0","0","01","1",6.56,"2",6.0032,"0","2011",1
12,20,"night","0","02",59,"0","0","01","1",6.56,"2",6.0032,"0","2011",-8
8,12,"night","0","03",59,"0","0","01","1",6.56,"2",0,"0","2011",-8
5,8,"night","0","04",59,"0","0","01","1",6.56,"2",0,"0","2011",-4
1,5,"morning","0","05",59,"0","0","01","1",6.56,"1",0,"0","2011",-3
3,1,"morning","0","06",63,"0","0","01","1",5.74,"1",7.0015,"0","2011",-4
10,3,"morning","0","07",63,"1","0","01","1",5.74,"1",0,"0","2011",2
23,10,"morning","0","08",63,"1","0","01","1",5.74,"1",8.9981,"0","2011",7
33,23,"morning","0","09",64,"1","0","01","1",6.56,"1",8.9981,"0","2011",13
59,33,"morning","0","10",59,"1","0","01","1",7.38,"1",11.0014,"0","2011",10
72,59,"morning","0","11",55,"1","0","01","1",8.2,"1",15.0013,"0","2011",26
89,72,"midday","0","12",48,"1","0","01","1",9.84,"1",15.0013,"0","2011",13
101,89,"midday","0","13",38,"1","0","01","1",11.48,"1",19.9995,"0","2011",17
118,101,"midday","0","14",39,"1","0","01","1",12.3,"1",19.0012,"0","2011",12
129,118,"midday","0","15",36,"1","0","01","1",13.12,"2",12.998,"0","2011",17
128,129,"afternoon","0","16",34,"1","0","01","1",13.94,"2",12.998,"0","2011",11
83,128,"afternoon","0","17",36,"1","0","01","1",13.12,"2",19.0012,"0","2011",-1
84,83,"afternoon","0","18",45,"0","0","01","1",12.3,"2",16.9979,"0","2011",-45
74,84,"afternoon","0","19",39,"0","0","01","1",13.12,"2",16.9979,"0","2011",1
41,74,"night","0","20",39,"0","0","01","1",13.12,"2",16.9979,"0","2011",-10
57,41,"night","0","21",39,"0","0","01","1",13.12,"2",15.0013,"0","2011",-33
26,57,"night","0","22",42,"0","0","01","1",12.3,"2",7.0015,"0","2011",16
44,26,"night","0","23",45,"0","0","01","1",12.3,"1",19.0012,"0","2011",-31
39,44,"night","0","00",56,"0","0","01","1",10.66,"1",0,"0","2011",18
23,39,"night","0","01",56,"0","0","01","1",10.66,"1",8.9981,"0","2011",-5
16,23,"night","0","02",56,"0","0","01","1",10.66,"1",6.0032,"0","2011",-16
15,16,"night","0","03",69,"0","0","01","1",9.02,"1",0,"0","2011",-7
1,15,"night","0","04",56,"0","0","01","1",10.66,"1",11.0014,"0","2011",-1
2,1,"morning","0","05",56,"0","0","01","1",10.66,"2",11.0014,"0","2011",-14
1,2,"morning","0","06",56,"0","0","01","1",10.66,"2",11.0014,"0","2011",1
3,1,"morning","0","07",56,"1","0","01","1",9.84,"2",19.9995,"0","2011",-1
18,3,"morning","0","08",55,"1","0","01","1",9.02,"1",19.0012,"0","2011",2
32,18,"morning","0","09",51,"1","0","01","1",9.02,"1",16.9979,"0","2011",15
79,32,"morning","0","10",51,"1","0","01","1",9.02,"1",19.0012,"0","2011",14
93,79,"morning","0","11",44,"1","0","01","1",9.84,"1",16.9979,"0","2011",47
104,93,"midday","0","12",41,"1","0","01","1",9.84,"1",19.0012,"0","2011",14
118,104,"midday","0","13",35,"1","0","01","1",10.66,"1",19.9995,"0","2011",11
91,118,"midday","0","14",36,"1","0","01","1",11.48,"1",16.9979,"0","2011",14
113,91,"midday","0","15",38,"1","0","01","1",10.66,"1",16.9979,"0","2011",-27
99,113,"afternoon","0","16",38,"1","0","01","1",9.84,"1",15.0013,"0","2011",22
105,99,"afternoon","0","17",37,"1","0","01","1",9.02,"1",16.9979,"0","2011",-14
67,105,"afternoon","0","18",40,"0","0","01","1",8.2,"1",11.0014,"0","2011",6
61,67,"afternoon","0","19",47,"0","0","01","1",7.38,"1",8.9981,"0","2011",-38
57,61,"night","0","20",47,"0","0","01","1",7.38,"1",11.0014,"0","2011",-6
28,57,"night","0","21",51,"0","0","01","1",7.38,"1",11.0014,"0","2011",-4
21,28,"night","0","22",49,"0","0","01","1",8.2,"2",8.9981,"0","2011",-29
18,21,"night","0","23",40,"0","0","01","1",8.2,"2",7.0015,"0","2011",-7
17,18,"night","1","00",47,"0","0","01","1",8.2,"2",15.0013,"0","2011",-3
16,17,"night","1","01",44,"0","0","01","1",8.2,"2",12.998,"0","2011",-1
8,16,"night","1","02",43,"0","0","01","1",7.38,"2",16.9979,"0","2011",-1
2,8,"night","1","03",43,"0","0","01","1",7.38,"2",12.998,"0","2011",-8
3,2,"night","1","04",43,"0","0","01","1",7.38,"2",8.9981,"0","2011",-6
1,3,"morning","1","05",43,"0","0","01","1",7.38,"2",11.0014,"0","2011",1
5,1,"morning","1","06",43,"0","0","01","1",7.38,"2",12.998,"0","2011",-2
13,5,"morning","1","07",50,"1","0","01","1",6.56,"2",8.9981,"0","2011",4
33,13,"morning","1","08",47,"1","0","01","1",6.56,"2",15.0013,"0","2011",8
47,33,"morning","1","09",47,"1","0","01","1",6.56,"2",15.0013,"0","2011",20
57,47,"morning","1","10",50,"1","0","01","1",6.56,"2",16.9979,"0","2011",14
64,57,"morning","1","11",55,"1","0","01","1",6.56,"2",12.998,"0","2011",10
80,64,"midday","1","12",47,"1","0","01","1",7.38,"2",8.9981,"0","2011",7
93,80,"midday","1","13",47,"1","0","01","1",7.38,"2",8.9981,"0","2011",16
86,93,"midday","1","14",43,"1","0","01","1",7.38,"2",7.0015,"0","2011",13
93,86,"midday","1","15",47,"1","0","01","1",8.2,"2",11.0014,"0","2011",-7
82,93,"afternoon","1","16",47,"1","0","01","1",8.2,"2",11.0014,"0","2011",7
71,82,"afternoon","1","17",51,"1","0","01","1",8.2,"1",12.998,"0","2011",-11
92,71,"afternoon","1","18",55,"0","0","01","1",7.38,"2",16.9979,"0","2011",-11
60,92,"afternoon","1","19",59,"0","0","01","1",7.38,"3",12.998,"0","2011",21
33,60,"night","1","20",80,"0","0","01","1",6.56,"3",12.998,"0","2011",-32
27,33,"night","1","21",80,"0","0","01","1",6.56,"3",12.998,"0","2011",-27
13,27,"night","1","22",93,"0","0","01","1",5.74,"3",16.9979,"0","2011",-6
4,13,"night","1","23",86,"0","0","01","1",6.56,"3",19.0012,"0","2011",-14
3,4,"midday","0","12",86,"1","1","01","1",8.2,"2",22.0028,"1","2011",-9
22,3,"midday","0","13",86,"1","1","01","1",8.2,"2",15.0013,"1","2011",-1
28,22,"midday","0","14",80,"1","1","01","1",9.02,"2",11.0014,"1","2011",19
35,28,"midday","0","15",87,"1","1","01","1",9.02,"2",11.0014,"1","2011",6
61,35,"afternoon","0","16",87,"1","1","01","1",9.02,"2",12.998,"1","2011",7
125,61,"afternoon","0","17",82,"1","0","01","1",9.02,"2",12.998,"1","2011",26
133,125,"afternoon","0","18",80,"0","0","01","1",9.02,"2",11.0014,"1","2011",64
99,133,"afternoon","0","19",80,"0","0","01","1",9.02,"2",8.9981,"1","2011",8
83,99,"night","0","20",87,"0","0","01","1",9.02,"2",0,"1","2011",-34
41,83,"night","0","21",93,"0","0","01","1",9.02,"2",7.0015,"1","2011",-16
33,41,"night","0","22",93,"0","0","01","1",9.02,"2",6.0032,"1","2011",-42
20,33,"night","0","23",93,"0","0","01","1",9.02,"2",0,"1","2011",-8
3,20,"night","0","00",93,"0","0","01","1",9.02,"2",0,"1","2011",-13
7,3,"night","0","01",93,"0","0","01","1",9.02,"3",8.9981,"1","2011",-17
3,7,"night","0","02",93,"0","0","01","1",9.02,"3",8.9981,"1","2011",4
2,3,"night","0","04",93,"0","0","01","1",9.02,"3",8.9981,"1","2011",-4
7,2,"morning","0","05",93,"0","0","01","1",9.02,"2",6.0032,"1","2011",-1
32,7,"morning","0","06",93,"0","0","01","1",9.02,"2",6.0032,"1","2011",5
90,32,"morning","0","07",92,"1","0","01","1",9.84,"2",7.0015,"1","2011",25
197,90,"morning","0","08",93,"1","0","01","1",9.84,"2",7.0015,"1","2011",58
109,197,"morning","0","09",93,"1","1","01","1",9.84,"2",7.0015,"1","2011",107
47,109,"morning","0","10",93,"1","1","01","1",10.66,"2",8.9981,"1","2011",-88
52,47,"morning","0","11",87,"1","1","01","1",11.48,"2",6.0032,"1","2011",-62
70,52,"midday","0","12",81,"1","1","01","1",12.3,"2",6.0032,"1","2011",5
78,70,"midday","0","13",62,"1","1","01","1",16.4,"1",19.0012,"1","2011",18
75,78,"midday","0","14",58,"1","1","01","1",16.4,"1",16.9979,"1","2011",8
82,75,"midday","0","15",54,"1","1","01","1",16.4,"1",19.0012,"1","2011",-3
104,82,"afternoon","0","16",58,"1","1","01","1",15.58,"1",26.0027,"1","2011",7
197,104,"afternoon","0","17",57,"1","0","01","1",14.76,"1",22.0028,"1","2011",22
161,197,"afternoon","0","18",61,"0","0","01","1",13.94,"1",19.0012,"1","2011",93
112,161,"afternoon","0","19",57,"0","0","01","1",13.12,"1",27.9993,"1","2011",-36
76,112,"night","0","20",49,"0","0","01","1",13.12,"1",19.9995,"1","2011",-49
59,76,"night","0","21",49,"0","0","01","1",13.12,"1",27.9993,"1","2011",-36
59,59,"night","0","22",52,"0","0","01","1",12.3,"1",11.0014,"1","2011",-17
28,59,"night","0","23",52,"0","0","01","1",12.3,"1",31.0009,"1","2011",0
8,NA,"night","0","00",64,"0","0","02","1",6.56,"2",7.0015,"1","2011",NA
3,8,"night","0","01",69,"0","0","02","1",6.56,"2",7.0015,"1","2011",NA
2,3,"night","0","02",69,"0","0","02","1",6.56,"2",0,"1","2011",-5
2,2,"night","0","03",69,"0","0","02","1",6.56,"2",0,"1","2011",-1
3,2,"morning","0","05",93,"0","0","02","1",5.74,"3",0,"1","2011",0
22,3,"morning","0","06",93,"0","0","02","1",5.74,"3",0,"1","2011",1
52,22,"morning","0","07",93,"1","0","02","1",6.56,"3",0,"1","2011",19
135,52,"morning","0","08",93,"1","0","02","1",6.56,"3",0,"1","2011",30
116,135,"morning","0","09",93,"1","1","02","1",6.56,"2",0,"1","2011",83
47,116,"morning","0","10",93,"1","1","02","1",6.56,"2",0,"1","2011",-19
51,47,"morning","0","11",86,"1","1","02","1",7.38,"2",0,"1","2011",-69
55,51,"midday","0","12",86,"1","1","02","1",8.2,"2",0,"1","2011",4
52,55,"midday","0","13",86,"1","1","02","1",8.2,"2",0,"1","2011",4
54,52,"midday","0","14",80,"1","1","02","1",9.02,"2",6.0032,"1","2011",-3
52,54,"midday","0","15",75,"1","1","02","1",9.84,"2",0,"1","2011",2
64,52,"afternoon","0","16",75,"1","1","02","1",9.84,"2",8.9981,"1","2011",-2
176,64,"afternoon","0","17",75,"1","0","02","1",9.84,"2",0,"1","2011",12
168,176,"afternoon","0","18",81,"0","0","02","1",9.84,"2",7.0015,"1","2011",112
108,168,"afternoon","0","19",81,"0","0","02","1",9.84,"2",8.9981,"1","2011",-8
74,108,"night","0","20",87,"0","0","02","1",9.02,"2",8.9981,"1","2011",-60
64,74,"night","0","21",87,"0","0","02","1",9.02,"2",8.9981,"1","2011",-34
36,64,"night","0","22",87,"0","0","02","1",9.02,"2",6.0032,"1","2011",-10
16,36,"night","0","23",93,"0","0","02","1",8.2,"3",12.998,"1","2011",-28
2,16,"night","0","00",93,"0","0","02","1",9.02,"3",7.0015,"1","2011",-20
3,2,"night","0","01",93,"0","0","02","1",9.02,"3",12.998,"1","2011",-14
4,3,"night","0","02",93,"0","0","02","1",9.02,"3",8.9981,"1","2011",1
1,4,"night","0","03",93,"0","0","02","1",9.02,"3",8.9981,"1","2011",1
1,1,"night","0","04",93,"0","0","02","1",9.02,"3",19.0012,"1","2011",-3
3,1,"morning","0","05",93,"0","0","02","1",9.02,"3",7.0015,"1","2011",0
18,3,"morning","0","06",93,"0","0","02","1",9.02,"3",7.0015,"1","2011",2
49,18,"morning","0","07",93,"1","0","02","1",9.02,"3",15.0013,"1","2011",15
155,49,"morning","0","08",93,"1","0","02","1",9.02,"3",15.0013,"1","2011",31
123,155,"morning","0","09",93,"1","1","02","1",9.84,"2",6.0032,"1","2011",106
61,123,"morning","0","10",100,"1","1","02","1",9.02,"2",0,"1","2011",-32
52,61,"morning","0","11",93,"1","1","02","1",9.84,"2",12.998,"1","2011",-62
64,52,"midday","0","12",93,"1","1","02","1",9.84,"2",15.0013,"1","2011",-9
75,64,"midday","0","13",93,"1","1","02","1",13.94,"1",11.0014,"1","2011",12
63,75,"midday","0","14",82,"1","1","02","1",15.58,"1",26.0027,"1","2011",11
76,63,"midday","0","15",76,"1","1","02","1",15.58,"1",22.0028,"1","2011",-12
103,76,"afternoon","0","16",71,"1","1","02","1",14.76,"1",19.9995,"1","2011",13
190,103,"afternoon","0","17",53,"1","0","02","1",14.76,"1",35.0008,"1","2011",27
182,190,"afternoon","0","18",42,"0","0","02","1",13.94,"1",36.9974,"1","2011",87
91,182,"afternoon","0","19",45,"0","0","02","1",11.48,"1",32.9975,"1","2011",-8
75,91,"night","0","20",48,"0","0","02","1",9.84,"1",36.9974,"1","2011",-91
63,75,"night","0","21",47,"0","0","02","1",9.02,"1",22.0028,"1","2011",-16
40,63,"night","0","22",44,"0","0","02","1",9.02,"1",16.9979,"1","2011",-12
32,40,"night","0","23",44,"0","0","02","1",8.2,"1",30.0026,"1","2011",-23
12,32,"night","0","00",40,"0","0","02","1",8.2,"1",30.0026,"1","2011",-8
5,12,"night","0","01",44,"0","0","02","1",8.2,"1",35.0008,"1","2011",-20
2,5,"night","0","02",43,"0","0","02","1",7.38,"1",16.9979,"1","2011",-7
1,2,"night","0","03",43,"0","0","02","1",7.38,"1",16.9979,"1","2011",-3
2,1,"morning","0","05",50,"0","0","02","1",6.56,"1",19.9995,"1","2011",-1
39,2,"morning","0","06",43,"0","0","02","1",6.56,"1",23.9994,"1","2011",1
87,39,"morning","0","07",50,"1","0","02","1",5.74,"1",22.0028,"1","2011",37
188,87,"morning","0","08",50,"1","0","02","1",5.74,"1",23.9994,"1","2011",48
133,188,"morning","0","09",47,"1","1","02","1",6.56,"1",19.9995,"1","2011",101
52,133,"morning","0","10",43,"1","1","02","1",7.38,"1",22.0028,"1","2011",-55
64,52,"morning","0","11",43,"1","1","02","1",7.38,"1",30.0026,"1","2011",-81
69,64,"midday","0","12",40,"1","1","02","1",8.2,"1",23.9994,"1","2011",12
51,69,"midday","0","13",40,"1","1","02","1",8.2,"1",27.9993,"1","2011",5
47,51,"midday","0","14",37,"1","1","02","1",9.02,"1",26.0027,"1","2011",-18
60,47,"midday","0","15",37,"1","1","02","1",9.02,"1",22.0028,"1","2011",-4
78,60,"afternoon","0","16",37,"1","1","02","1",9.02,"1",16.9979,"1","2011",13
175,78,"afternoon","0","17",40,"1","0","02","1",8.2,"1",12.998,"1","2011",18
147,175,"afternoon","0","18",40,"0","0","02","1",8.2,"1",11.0014,"1","2011",97
96,147,"afternoon","0","19",40,"0","0","02","1",8.2,"1",0,"1","2011",-28
109,96,"night","0","20",47,"0","0","02","1",8.2,"1",6.0032,"1","2011",-51
54,109,"night","0","21",55,"0","0","02","1",7.38,"1",7.0015,"1","2011",13
41,54,"night","0","22",51,"0","0","02","1",7.38,"1",6.0032,"1","2011",-55
38,41,"night","0","23",47,"0","0","02","1",8.2,"1",7.0015,"1","2011",-13
13,38,"night","0","00",44,"0","0","02","1",8.2,"2",0,"1","2011",-3
7,13,"night","0","01",59,"0","0","02","1",6.56,"2",0,"1","2011",-25
1,7,"night","0","02",63,"0","0","02","1",5.74,"2",7.0015,"1","2011",-6
1,1,"night","0","03",63,"0","0","02","1",5.74,"2",7.0015,"1","2011",-6
7,1,"morning","0","05",63,"0","0","02","1",5.74,"2",8.9981,"1","2011",0
28,7,"morning","0","06",55,"0","0","02","1",6.56,"2",0,"1","2011",6
87,28,"morning","0","07",59,"1","0","02","1",5.74,"1",0,"1","2011",21
220,87,"morning","0","08",74,"1","0","02","1",5.74,"1",8.9981,"1","2011",59
127,220,"morning","0","09",80,"1","1","02","1",6.56,"2",8.9981,"1","2011",133
51,127,"morning","0","10",51,"1","1","02","1",8.2,"2",8.9981,"1","2011",-93
64,51,"morning","0","11",51,"1","1","02","1",9.02,"1",11.0014,"1","2011",-76
86,64,"midday","0","12",48,"1","1","02","1",9.84,"2",11.0014,"1","2011",13
82,86,"midday","0","13",50,"1","1","02","1",10.66,"2",15.0013,"1","2011",22
91,82,"midday","0","14",45,"1","1","02","1",11.48,"2",11.0014,"1","2011",-4
90,91,"midday","0","15",48,"1","1","02","1",11.48,"2",16.9979,"1","2011",9
99,90,"afternoon","0","16",42,"1","1","02","1",12.3,"2",15.0013,"1","2011",-1
205,99,"afternoon","0","17",56,"1","0","02","1",10.66,"2",8.9981,"1","2011",9
155,205,"afternoon","0","18",60,"0","0","02","1",9.84,"2",7.0015,"1","2011",106
103,155,"afternoon","0","19",65,"0","0","02","1",9.84,"2",8.9981,"1","2011",-50
71,103,"night","0","20",65,"0","0","02","1",9.84,"2",11.0014,"1","2011",-52
43,71,"night","0","21",70,"0","0","02","1",9.84,"2",11.0014,"1","2011",-32
46,43,"night","0","22",65,"0","0","02","1",9.84,"2",11.0014,"1","2011",-28
31,46,"night","0","23",70,"0","0","02","1",9.84,"2",8.9981,"1","2011",3
39,31,"night","0","00",70,"0","0","02","1",9.84,"2",11.0014,"0","2011",-15
18,39,"night","0","01",65,"0","0","02","1",9.84,"2",11.0014,"0","2011",8
17,18,"night","0","02",75,"0","0","02","1",9.84,"2",11.0014,"0","2011",-21
11,17,"night","0","03",75,"0","0","02","1",9.84,"2",11.0014,"0","2011",-1
8,11,"night","0","04",93,"0","0","02","1",9.02,"3",8.9981,"0","2011",-6
9,8,"morning","0","05",100,"0","0","02","1",8.2,"3",6.0032,"0","2011",-3
4,9,"morning","0","06",100,"0","0","02","1",8.2,"3",0,"0","2011",1
4,4,"morning","0","07",93,"1","0","02","1",9.02,"3",6.0032,"0","2011",-5
10,4,"morning","0","08",100,"1","0","02","1",8.2,"3",6.0032,"0","2011",0
20,10,"morning","0","09",100,"1","0","02","1",8.2,"3",6.0032,"0","2011",6
34,20,"morning","0","10",100,"1","0","02","1",8.2,"3",8.9981,"0","2011",10
47,34,"morning","0","11",100,"1","0","02","1",9.02,"3",8.9981,"0","2011",14
52,47,"midday","0","12",100,"1","0","02","1",9.02,"3",11.0014,"0","2011",13
72,52,"midday","0","13",100,"1","0","02","1",9.02,"3",11.0014,"0","2011",5
55,72,"midday","0","14",100,"1","0","02","1",9.02,"3",0,"0","2011",20
60,55,"midday","0","15",100,"1","0","02","1",9.02,"3",0,"0","2011",-17
71,60,"afternoon","0","16",100,"1","0","02","1",9.02,"3",8.9981,"0","2011",5
78,71,"afternoon","0","17",100,"1","0","02","1",9.84,"2",19.0012,"0","2011",11
83,78,"afternoon","0","18",93,"0","0","02","1",11.48,"2",30.0026,"0","2011",7
84,83,"afternoon","0","19",93,"0","0","02","1",11.48,"2",30.0026,"0","2011",5
69,84,"night","0","20",87,"0","0","02","1",12.3,"1",16.9979,"0","2011",1
56,69,"night","0","21",100,"0","0","02","1",10.66,"1",12.998,"0","2011",-15
45,56,"night","0","22",93,"0","0","02","1",10.66,"1",8.9981,"0","2011",-13
59,45,"night","0","23",93,"0","0","02","1",10.66,"1",15.0013,"0","2011",-11
39,59,"night","0","00",70,"0","0","02","1",10.66,"1",12.998,"0","2011",14
44,39,"night","0","01",65,"0","0","02","1",10.66,"1",27.9993,"0","2011",-20
20,44,"night","0","02",60,"0","0","02","1",10.66,"1",22.0028,"0","2011",5
13,20,"night","0","03",60,"0","0","02","1",10.66,"1",6.0032,"0","2011",-24
2,13,"night","0","04",60,"0","0","02","1",10.66,"1",23.9994,"0","2011",-7
1,2,"morning","0","05",60,"0","0","02","1",10.66,"1",15.0013,"0","2011",-11
1,1,"morning","0","06",60,"0","0","02","1",10.66,"1",15.0013,"0","2011",-1
8,1,"morning","0","07",65,"1","0","02","1",9.84,"1",11.0014,"0","2011",0
23,8,"morning","0","08",65,"1","0","02","1",9.84,"1",7.0015,"0","2011",7
45,23,"morning","0","09",56,"1","0","02","1",11.48,"1",7.0015,"0","2011",15
89,45,"morning","0","10",52,"1","0","02","1",12.3,"1",16.9979,"0","2011",22
117,89,"morning","0","11",49,"1","0","02","1",13.12,"1",16.9979,"0","2011",44
174,117,"midday","0","12",46,"1","0","02","1",13.94,"1",0,"0","2011",28
182,174,"midday","0","13",46,"1","0","02","1",13.94,"1",0,"0","2011",57
161,182,"midday","0","14",46,"1","0","02","1",13.94,"1",6.0032,"0","2011",8
182,161,"midday","0","15",46,"1","0","02","1",13.94,"1",6.0032,"0","2011",-21
157,182,"afternoon","0","16",49,"1","0","02","1",13.94,"1",7.0015,"0","2011",21
121,157,"afternoon","0","17",46,"1","0","02","1",13.94,"1",0,"0","2011",-25
78,121,"afternoon","0","18",56,"0","0","02","1",12.3,"1",11.0014,"0","2011",-36
21,78,"afternoon","0","19",61,"0","0","02","1",11.48,"1",8.9981,"0","2011",-43
26,21,"night","0","20",61,"0","0","02","1",11.48,"1",7.0015,"0","2011",-57
27,26,"night","0","21",60,"0","0","02","1",10.66,"1",0,"0","2011",5
62,27,"night","0","22",60,"0","0","02","1",10.66,"1",0,"0","2011",1
30,62,"night","0","23",65,"0","0","02","1",9.84,"1",0,"0","2011",35
15,30,"night","0","00",65,"0","0","02","1",9.84,"1",0,"1","2011",-32
5,15,"night","0","01",75,"0","0","02","1",9.02,"1",0,"1","2011",-15
3,5,"night","0","02",80,"0","0","02","1",8.2,"1",0,"1","2011",-10
1,3,"night","0","03",86,"0","0","02","1",8.2,"1",0,"1","2011",-2
2,1,"night","0","04",86,"0","0","02","1",8.2,"1",0,"1","2011",-2
10,2,"morning","0","05",86,"0","0","02","1",8.2,"1",0,"1","2011",1
30,10,"morning","0","06",93,"0","0","02","1",7.38,"1",0,"1","2011",8
95,30,"morning","0","07",86,"1","0","02","1",7.38,"1",0,"1","2011",20
230,95,"morning","0","08",100,"1","0","02","1",6.56,"2",0,"1","2011",65
118,230,"morning","0","09",80,"1","1","02","1",9.02,"1",0,"1","2011",135
55,118,"morning","0","10",75,"1","1","02","1",9.84,"1",7.0015,"1","2011",-112
47,55,"morning","0","11",65,"1","1","02","1",12.3,"1",6.0032,"1","2011",-63
66,47,"midday","0","12",62,"1","1","02","1",13.12,"2",0,"1","2011",-8
64,66,"midday","0","13",57,"1","1","02","1",14.76,"2",6.0032,"1","2011",19
60,64,"midday","0","14",57,"1","1","02","1",14.76,"2",6.0032,"1","2011",-2
50,60,"midday","0","15",54,"1","1","02","1",15.58,"2",6.0032,"1","2011",-4
114,50,"afternoon","0","16",57,"1","1","02","1",14.76,"2",8.9981,"1","2011",-10
216,114,"afternoon","0","17",70,"1","0","02","1",13.12,"2",11.0014,"1","2011",64
175,216,"afternoon","0","18",66,"0","0","02","1",13.94,"2",8.9981,"1","2011",102
128,175,"afternoon","0","19",70,"0","0","02","1",13.12,"2",0,"1","2011",-41
88,128,"night","0","20",70,"0","0","02","1",13.12,"2",7.0015,"1","2011",-47
78,88,"night","0","21",70,"0","0","02","1",13.12,"1",0,"1","2011",-40
37,78,"night","0","22",81,"0","0","02","1",11.48,"1",6.0032,"1","2011",-10
25,37,"night","0","23",81,"0","0","02","1",12.3,"2",0,"1","2011",-41
10,25,"night","0","00",87,"0","0","02","1",11.48,"2",0,"1","2011",-12
4,10,"night","0","01",87,"0","0","02","1",11.48,"2",0,"1","2011",-15
2,4,"night","0","02",93,"0","0","02","1",10.66,"2",7.0015,"1","2011",-6
1,2,"night","0","03",93,"0","0","02","1",11.48,"3",11.0014,"1","2011",-2
3,1,"night","0","04",93,"0","0","02","1",10.66,"1",11.0014,"1","2011",-1
2,3,"morning","0","05",81,"0","0","02","1",10.66,"1",22.0028,"1","2011",2
39,2,"morning","0","06",70,"0","0","02","1",10.66,"1",22.0028,"1","2011",-1
100,39,"morning","0","07",65,"1","0","02","1",9.84,"1",27.9993,"1","2011",37
