"year","month","day","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","hour","old.year","old.month","old.day","sunrise","sunset","day.hours","is.daylight","numeric.hour","is.working.hour","day.part"
"2011","01","30","1","0","0","1",12.3,16.665,56,0,"15",2011,1,30,7,17,10.1756,"1",15,"0","midday"
"2011","01","30","1","0","0","1",12.3,16.665,56,0,"16",2011,1,30,7,17,10.1756,"1",16,"0","afternoon"
"2011","01","30","1","0","0","1",12.3,14.395,56,12.998,"17",2011,1,30,7,17,10.1756,"1",17,"0","afternoon"
"2011","01","30","1","0","0","1",10.66,12.88,65,11.0014,"18",2011,1,30,7,17,10.1756,"0",18,"0","afternoon"
"2011","01","30","1","0","0","1",10.66,12.88,65,12.998,"19",2011,1,30,7,17,10.1756,"0",19,"0","afternoon"
"2011","01","30","1","0","0","2",10.66,13.635,65,7.0015,"20",2011,1,30,7,17,10.1756,"0",20,"0","night"
"2011","01","30","1","0","0","2",9.84,12.12,70,11.0014,"21",2011,1,30,7,17,10.1756,"0",21,"0","night"
"2011","01","30","1","0","0","2",9.84,11.365,70,12.998,"22",2011,1,30,7,17,10.1756,"0",22,"0","night"
"2011","01","30","1","0","0","2",9.84,10.605,65,19.0012,"23",2011,1,30,7,17,10.1756,"0",23,"0","night"
"2011","01","31","1","0","1","2",9.84,11.365,65,15.0013,"00",2011,1,31,7,17,10.2092,"0",0,"0","night"
"2011","01","31","1","0","1","1",9.02,10.605,64,16.9979,"01",2011,1,31,7,17,10.2092,"0",1,"0","night"
"2011","01","31","1","0","1","1",9.02,11.365,64,12.998,"02",2011,1,31,7,17,10.2092,"0",2,"0","night"
"2011","01","31","1","0","1","1",9.02,11.365,64,12.998,"03",2011,1,31,7,17,10.2092,"0",3,"0","night"
"2011","01","31","1","0","1","1",8.2,9.85,59,15.0013,"04",2011,1,31,7,17,10.2092,"0",4,"0","night"
"2011","01","31","1","0","1","1",7.38,8.335,64,19.0012,"05",2011,1,31,7,17,10.2092,"0",5,"0","morning"
"2011","01","31","1","0","1","1",6.56,6.82,69,22.0028,"06",2011,1,31,7,17,10.2092,"0",6,"0","morning"
"2011","01","31","1","0","1","2",6.56,6.82,64,19.0012,"07",2011,1,31,7,17,10.2092,"1",7,"0","morning"
"2011","01","31","1","0","1","2",6.56,6.82,59,19.0012,"08",2011,1,31,7,17,10.2092,"1",8,"0","morning"
"2011","01","31","1","0","1","2",6.56,6.82,59,19.9995,"09",2011,1,31,7,17,10.2092,"1",9,"1","morning"
"2011","01","31","1","0","1","2",6.56,7.575,59,12.998,"10",2011,1,31,7,17,10.2092,"1",10,"1","morning"
"2011","01","31","1","0","1","2",6.56,7.575,59,12.998,"11",2011,1,31,7,17,10.2092,"1",11,"1","morning"
"2011","01","31","1","0","1","2",7.38,10.605,55,7.0015,"12",2011,1,31,7,17,10.2092,"1",12,"1","midday"
"2011","01","31","1","0","1","2",6.56,11.365,59,0,"13",2011,1,31,7,17,10.2092,"1",13,"1","midday"
"2011","01","31","1","0","1","2",7.38,9.85,55,8.9981,"14",2011,1,31,7,17,10.2092,"1",14,"1","midday"
"2011","01","31","1","0","1","2",6.56,9.09,59,8.9981,"15",2011,1,31,7,17,10.2092,"1",15,"1","midday"
"2011","01","31","1","0","1","2",6.56,9.09,56,12.998,"16",2011,1,31,7,17,10.2092,"1",16,"1","afternoon"
"2011","01","31","1","0","1","2",6.56,7.575,59,12.998,"17",2011,1,31,7,17,10.2092,"1",17,"0","afternoon"
"2011","01","31","1","0","1","2",6.56,7.575,55,15.0013,"18",2011,1,31,7,17,10.2092,"0",18,"0","afternoon"
"2011","01","31","1","0","1","1",12.3,15.91,61,7.0015,"19",2011,1,31,7,17,10.2092,"0",19,"0","afternoon"
"2011","01","31","1","0","1","3",6.56,8.335,59,11.0014,"20",2011,1,31,7,17,10.2092,"0",20,"0","night"
"2011","01","31","1","0","1","3",6.56,9.85,59,6.0032,"21",2011,1,31,7,17,10.2092,"0",21,"0","night"
"2011","01","31","1","0","1","2",6.56,9.09,59,7.0015,"22",2011,1,31,7,17,10.2092,"0",22,"0","night"
"2011","01","31","1","0","1","2",6.56,9.85,64,6.0032,"23",2011,1,31,7,17,10.2092,"0",23,"0","night"
"2011","02","20","1","0","0","1",10.66,10.605,35,30.0026,"00",2011,2,20,6,17,10.9578,"0",0,"0","night"
"2011","02","20","1","0","0","1",9.84,9.85,41,31.0009,"01",2011,2,20,6,17,10.9578,"0",1,"0","night"
"2011","02","20","1","0","0","1",9.84,9.85,41,36.9974,"02",2011,2,20,6,17,10.9578,"0",2,"0","night"
"2011","02","20","1","0","0","1",9.02,9.09,44,36.9974,"03",2011,2,20,6,17,10.9578,"0",3,"0","night"
"2011","02","20","1","0","0","1",9.02,9.09,44,36.9974,"04",2011,2,20,6,17,10.9578,"0",4,"0","night"
"2011","02","20","1","0","0","1",8.2,9.09,47,19.9995,"06",2011,2,20,6,17,10.9578,"1",6,"0","morning"
"2011","02","20","1","0","0","1",7.38,8.335,51,16.9979,"07",2011,2,20,6,17,10.9578,"1",7,"0","morning"
"2011","02","20","1","0","0","1",8.2,11.365,51,7.0015,"08",2011,2,20,6,17,10.9578,"1",8,"0","morning"
"2011","02","20","1","0","0","1",9.02,10.605,47,19.0012,"09",2011,2,20,6,17,10.9578,"1",9,"0","morning"
"2011","02","20","1","0","0","2",10.66,12.88,41,12.998,"10",2011,2,20,6,17,10.9578,"1",10,"0","morning"
"2011","02","20","1","0","0","2",12.3,15.15,33,11.0014,"11",2011,2,20,6,17,10.9578,"1",11,"0","morning"
"2011","02","20","1","0","0","1",12.3,15.91,33,7.0015,"12",2011,2,20,6,17,10.9578,"1",12,"0","midday"
"2011","02","20","1","0","0","1",13.94,16.665,29,0,"13",2011,2,20,6,17,10.9578,"1",13,"0","midday"
"2011","02","20","1","0","0","1",14.76,17.425,27,11.0014,"14",2011,2,20,6,17,10.9578,"1",14,"0","midday"
"2011","02","20","1","0","0","1",14.76,18.18,27,6.0032,"15",2011,2,20,6,17,10.9578,"1",15,"0","midday"
"2011","02","20","1","0","0","1",14.76,18.18,29,6.0032,"16",2011,2,20,6,17,10.9578,"1",16,"0","afternoon"
"2011","02","20","1","0","0","1",13.94,17.425,33,11.0014,"17",2011,2,20,6,17,10.9578,"1",17,"0","afternoon"
"2011","02","20","1","0","0","2",13.94,16.665,36,8.9981,"18",2011,2,20,6,17,10.9578,"0",18,"0","afternoon"
"2011","02","20","1","0","0","2",13.94,16.665,36,8.9981,"19",2011,2,20,6,17,10.9578,"0",19,"0","afternoon"
"2011","02","20","1","0","0","2",13.94,18.18,42,0,"20",2011,2,20,6,17,10.9578,"0",20,"0","night"
"2011","02","20","1","0","0","2",13.12,17.425,53,0,"21",2011,2,20,6,17,10.9578,"0",21,"0","night"
"2011","02","20","1","0","0","2",13.12,15.15,57,15.0013,"22",2011,2,20,6,17,10.9578,"0",22,"0","night"
"2011","02","20","1","0","0","2",12.3,15.15,61,11.0014,"23",2011,2,20,6,17,10.9578,"0",23,"0","night"
"2011","02","21","1","1","0","2",13.94,15.15,42,22.0028,"00",2011,2,21,6,17,10.9981,"0",0,"0","night"
"2011","02","21","1","1","0","2",13.94,15.15,42,22.0028,"01",2011,2,21,6,17,10.9981,"0",1,"0","night"
"2011","02","21","1","1","0","2",13.94,15.15,42,22.0028,"02",2011,2,21,6,17,10.9981,"0",2,"0","night"
"2011","02","21","1","1","0","2",13.94,15.15,42,19.9995,"03",2011,2,21,6,17,10.9981,"0",3,"0","night"
"2011","02","21","1","1","0","1",13.12,15.91,45,11.0014,"04",2011,2,21,6,17,10.9981,"0",4,"0","night"
"2011","02","21","1","1","0","2",13.94,18.18,36,0,"05",2011,2,21,6,17,10.9981,"0",5,"0","morning"
"2011","02","21","1","1","0","2",17.22,21.21,26,19.9995,"06",2011,2,21,6,17,10.9981,"1",6,"0","morning"
"2011","02","21","1","1","0","2",17.22,21.21,26,19.0012,"07",2011,2,21,6,17,10.9981,"1",7,"0","morning"
"2011","02","21","1","1","0","2",13.12,15.15,57,19.9995,"08",2011,2,21,6,17,10.9981,"1",8,"0","morning"
"2011","02","21","1","1","0","2",13.12,15.15,57,19.0012,"09",2011,2,21,6,17,10.9981,"1",9,"0","morning"
"2011","02","21","1","1","0","2",13.12,15.15,57,16.9979,"10",2011,2,21,6,17,10.9981,"1",10,"0","morning"
"2011","02","21","1","1","0","2",13.12,16.665,57,7.0015,"11",2011,2,21,6,17,10.9981,"1",11,"0","morning"
"2011","02","21","1","1","0","2",13.12,15.91,66,12.998,"12",2011,2,21,6,17,10.9981,"1",12,"0","midday"
"2011","02","21","1","1","0","3",12.3,13.635,81,22.0028,"13",2011,2,21,6,17,10.9981,"1",13,"0","midday"
"2011","02","21","1","1","0","2",13.12,15.15,76,16.9979,"14",2011,2,21,6,17,10.9981,"1",14,"0","midday"
"2011","02","21","1","1","0","2",12.3,13.635,70,30.0026,"15",2011,2,21,6,17,10.9981,"1",15,"0","midday"
"2011","02","21","1","1","0","3",11.48,12.12,75,27.9993,"16",2011,2,21,6,17,10.9981,"1",16,"0","afternoon"
"2011","02","21","1","1","0","2",11.48,12.88,75,26.0027,"17",2011,2,21,6,17,10.9981,"1",17,"0","afternoon"
"2011","02","21","1","1","0","2",9.84,10.605,87,23.9994,"18",2011,2,21,6,17,10.9981,"0",18,"0","afternoon"
"2011","02","21","1","1","0","2",9.84,10.605,87,23.9994,"19",2011,2,21,6,17,10.9981,"0",19,"0","afternoon"
"2011","02","21","1","1","0","3",9.84,10.605,81,26.0027,"20",2011,2,21,6,17,10.9981,"0",20,"0","night"
"2011","02","21","1","1","0","3",9.02,9.85,75,30.0026,"21",2011,2,21,6,17,10.9981,"0",21,"0","night"
"2011","02","21","1","1","0","3",8.2,8.335,75,27.9993,"22",2011,2,21,6,17,10.9981,"0",22,"0","night"
"2011","02","21","1","1","0","3",8.2,8.335,75,27.9993,"23",2011,2,21,6,17,10.9981,"0",23,"0","night"
"2011","02","22","1","0","1","2",4.92,6.06,80,19.0012,"06",2011,2,22,6,17,11.0386,"1",6,"0","morning"
"2011","02","22","1","0","1","2",4.92,6.06,80,19.0012,"07",2011,2,22,6,17,11.0386,"1",7,"0","morning"
"2011","02","22","1","0","1","2",4.92,6.06,80,16.9979,"08",2011,2,22,6,17,11.0386,"1",8,"0","morning"
"2011","02","22","1","0","1","2",5.74,6.06,74,16.9979,"09",2011,2,22,6,17,11.0386,"1",9,"1","morning"
"2011","02","22","1","0","1","1",6.56,9.09,69,0,"10",2011,2,22,6,17,11.0386,"1",10,"1","morning"
"2011","02","22","1","0","1","1",6.56,11.365,64,0,"11",2011,2,22,6,17,11.0386,"1",11,"1","morning"
"2011","02","22","1","0","1","1",8.2,11.365,59,7.0015,"12",2011,2,22,6,17,11.0386,"1",12,"1","midday"
"2011","02","22","1","0","1","1",9.02,11.365,55,11.0014,"13",2011,2,22,6,17,11.0386,"1",13,"1","midday"
"2011","02","22","1","0","1","1",9.02,11.365,55,12.998,"14",2011,2,22,6,17,11.0386,"1",14,"1","midday"
"2011","02","22","1","0","1","1",9.84,11.365,48,12.998,"15",2011,2,22,6,17,11.0386,"1",15,"1","midday"
"2011","02","22","1","0","1","1",9.02,11.365,51,11.0014,"16",2011,2,22,6,17,11.0386,"1",16,"1","afternoon"
"2011","02","22","1","0","1","1",9.02,10.605,51,15.0013,"17",2011,2,22,6,17,11.0386,"1",17,"0","afternoon"
"2011","02","22","1","0","1","1",9.02,11.365,47,8.9981,"18",2011,2,22,6,17,11.0386,"0",18,"0","afternoon"
"2011","02","22","1","0","1","1",8.2,9.09,47,19.0012,"19",2011,2,22,6,17,11.0386,"0",19,"0","afternoon"
"2011","02","22","1","0","1","1",8.2,9.85,47,15.0013,"20",2011,2,22,6,17,11.0386,"0",20,"0","night"
"2011","02","22","1","0","1","1",8.2,9.85,47,16.9979,"21",2011,2,22,6,17,11.0386,"0",21,"0","night"
"2011","02","22","1","0","1","1",6.56,7.575,43,16.9979,"22",2011,2,22,6,17,11.0386,"0",22,"0","night"
"2011","02","22","1","0","1","1",6.56,7.575,43,16.9979,"23",2011,2,22,6,17,11.0386,"0",23,"0","night"
"2011","02","23","1","0","1","1",5.74,6.82,50,12.998,"00",2011,2,23,6,17,11.0792,"0",0,"0","night"
"2011","02","23","1","0","1","1",5.74,7.575,46,11.0014,"01",2011,2,23,6,17,11.0792,"0",1,"0","night"
"2011","02","23","1","0","1","1",4.92,7.575,50,8.9981,"02",2011,2,23,6,17,11.0792,"0",2,"0","night"
"2011","02","23","1","0","1","1",4.92,6.82,50,11.0014,"03",2011,2,23,6,17,11.0792,"0",3,"0","night"
"2011","02","23","1","0","1","1",4.92,7.575,50,7.0015,"05",2011,2,23,6,17,11.0792,"0",5,"0","morning"
"2011","02","23","1","0","1","1",4.92,7.575,50,7.0015,"06",2011,2,23,6,17,11.0792,"1",6,"0","morning"
"2011","02","23","1","0","1","1",4.92,7.575,54,8.9981,"07",2011,2,23,6,17,11.0792,"1",7,"0","morning"
"2011","02","23","1","0","1","1",5.74,7.575,54,11.0014,"08",2011,2,23,6,17,11.0792,"1",8,"0","morning"
"2011","02","23","1","0","1","1",7.38,10.605,51,6.0032,"09",2011,2,23,6,17,11.0792,"1",9,"1","morning"
"2011","02","23","1","0","1","1",8.2,12.88,40,0,"10",2011,2,23,6,17,11.0792,"1",10,"1","morning"
"2011","02","23","1","0","1","1",9.84,12.88,41,7.0015,"11",2011,2,23,6,17,11.0792,"1",11,"1","morning"
"2011","02","23","1","0","1","1",10.66,14.395,35,6.0032,"12",2011,2,23,6,17,11.0792,"1",12,"1","midday"
"2011","02","23","1","0","1","1",12.3,15.91,28,6.0032,"13",2011,2,23,6,17,11.0792,"1",13,"1","midday"
"2011","02","23","1","0","1","1",13.12,16.665,29,7.0015,"14",2011,2,23,6,17,11.0792,"1",14,"1","midday"
"2011","02","23","1","0","1","1",13.94,17.425,25,6.0032,"15",2011,2,23,6,17,11.0792,"1",15,"1","midday"
"2011","02","23","1","0","1","1",13.94,18.18,25,0,"16",2011,2,23,6,17,11.0792,"1",16,"1","afternoon"
"2011","02","23","1","0","1","1",13.94,17.425,25,6.0032,"17",2011,2,23,6,17,11.0792,"1",17,"0","afternoon"
"2011","02","23","1","0","1","1",13.12,16.665,26,6.0032,"18",2011,2,23,6,17,11.0792,"0",18,"0","afternoon"
"2011","02","23","1","0","1","1",12.3,16.665,33,0,"19",2011,2,23,6,17,11.0792,"0",19,"0","afternoon"
"2011","02","23","1","0","1","1",9.84,12.12,60,11.0014,"20",2011,2,23,6,17,11.0792,"0",20,"0","night"
"2011","02","23","1","0","1","1",9.84,14.395,48,0,"21",2011,2,23,6,17,11.0792,"0",21,"0","night"
"2011","02","23","1","0","1","1",9.84,14.395,48,0,"22",2011,2,23,6,17,11.0792,"0",22,"0","night"
"2011","02","23","1","0","1","1",9.02,12.88,55,6.0032,"23",2011,2,23,6,17,11.0792,"0",23,"0","night"
"2011","02","24","1","0","1","1",9.02,12.88,55,6.0032,"00",2011,2,24,6,17,11.12,"0",0,"0","night"
"2011","02","24","1","0","1","1",9.02,12.88,60,6.0032,"01",2011,2,24,6,17,11.12,"0",1,"0","night"
"2011","02","24","1","0","1","1",8.2,11.365,64,6.0032,"02",2011,2,24,6,17,11.12,"0",2,"0","night"
"2011","02","24","1","0","1","1",8.2,10.605,64,8.9981,"03",2011,2,24,6,17,11.12,"0",3,"0","night"
"2011","02","24","1","0","1","1",8.2,10.605,69,8.9981,"05",2011,2,24,6,17,11.12,"0",5,"0","morning"
"2011","02","24","1","0","1","1",8.2,9.85,69,12.998,"06",2011,2,24,6,17,11.12,"1",6,"0","morning"
"2011","02","24","1","0","1","1",8.2,9.85,72,12.998,"07",2011,2,24,6,17,11.12,"1",7,"0","morning"
"2011","02","24","1","0","1","1",9.84,11.365,70,15.0013,"08",2011,2,24,6,17,11.12,"1",8,"0","morning"
"2011","02","24","1","0","1","2",9.84,10.605,75,19.9995,"09",2011,2,24,6,17,11.12,"1",9,"1","morning"
"2011","02","24","1","0","1","2",10.66,12.12,70,19.0012,"10",2011,2,24,6,17,11.12,"1",10,"1","morning"
"2011","02","24","1","0","1","2",13.12,14.395,57,26.0027,"11",2011,2,24,6,17,11.12,"1",11,"1","morning"
"2011","02","24","1","0","1","2",14.76,16.665,53,23.9994,"12",2011,2,24,6,17,11.12,"1",12,"1","midday"
"2011","02","24","1","0","1","2",15.58,19.695,54,19.9995,"13",2011,2,24,6,17,11.12,"1",13,"1","midday"
"2011","02","24","1","0","1","2",16.4,20.455,50,19.9995,"14",2011,2,24,6,17,11.12,"1",14,"1","midday"
"2011","02","24","1","0","1","3",16.4,20.455,54,26.0027,"15",2011,2,24,6,17,11.12,"1",15,"1","midday"
"2011","02","24","1","0","1","3",15.58,19.695,62,19.0012,"16",2011,2,24,6,17,11.12,"1",16,"1","afternoon"
"2011","02","24","1","0","1","3",14.76,17.425,66,12.998,"17",2011,2,24,6,17,11.12,"1",17,"0","afternoon"
"2011","02","24","1","0","1","2",13.94,15.15,87,22.0028,"18",2011,2,24,6,17,11.12,"0",18,"0","afternoon"
"2011","02","24","1","0","1","3",13.94,15.15,93,19.9995,"19",2011,2,24,6,17,11.12,"0",19,"0","afternoon"
"2011","02","24","1","0","1","2",13.94,15.15,93,23.9994,"20",2011,2,24,6,17,11.12,"0",20,"0","night"
"2011","02","24","1","0","1","2",13.94,15.15,87,22.0028,"21",2011,2,24,6,17,11.12,"0",21,"0","night"
"2011","02","24","1","0","1","3",13.94,15.91,87,19.0012,"22",2011,2,24,6,17,11.12,"0",22,"0","night"
"2011","02","24","1","0","1","2",13.12,15.15,93,15.0013,"23",2011,2,24,6,17,11.12,"0",23,"0","night"
"2011","02","25","1","0","1","3",13.12,17.425,93,0,"00",2011,2,25,6,17,11.1611,"0",0,"0","night"
"2011","02","25","1","0","1","2",13.12,17.425,100,0,"01",2011,2,25,6,17,11.1611,"0",1,"0","night"
"2011","02","25","1","0","1","2",13.12,17.425,100,0,"02",2011,2,25,6,17,11.1611,"0",2,"0","night"
"2011","02","25","1","0","1","2",13.12,16.665,93,7.0015,"03",2011,2,25,6,17,11.1611,"0",3,"0","night"
"2011","02","25","1","0","1","2",13.12,16.665,93,7.0015,"05",2011,2,25,6,17,11.1611,"0",5,"0","morning"
"2011","02","25","1","0","1","3",13.94,17.425,93,6.0032,"06",2011,2,25,6,17,11.1611,"1",6,"0","morning"
"2011","02","25","1","0","1","3",13.94,16.665,100,8.9981,"07",2011,2,25,6,17,11.1611,"1",7,"0","morning"
"2011","02","25","1","0","1","3",14.76,17.425,93,8.9981,"08",2011,2,25,6,17,11.1611,"1",8,"0","morning"
"2011","02","25","1","0","1","3",13.94,15.15,93,23.9994,"09",2011,2,25,6,17,11.1611,"1",9,"1","morning"
"2011","02","25","1","0","1","3",17.22,21.21,94,22.0028,"10",2011,2,25,6,17,11.1611,"1",10,"1","morning"
"2011","02","25","1","0","1","1",21.32,25,77,30.0026,"11",2011,2,25,6,17,11.1611,"1",11,"1","morning"
"2011","02","25","1","0","1","3",22.14,25.76,60,31.0009,"12",2011,2,25,6,17,11.1611,"1",12,"1","midday"
"2011","02","25","1","0","1","3",22.14,25.76,60,31.0009,"13",2011,2,25,6,17,11.1611,"1",13,"1","midday"
"2011","02","25","1","0","1","3",22.96,26.515,56,40.9973,"14",2011,2,25,6,17,11.1611,"1",14,"1","midday"
"2011","02","25","1","0","1","1",18.86,22.725,41,54.002,"15",2011,2,25,6,17,11.1611,"1",15,"1","midday"
"2011","02","25","1","0","1","1",13.12,14.395,49,31.0009,"16",2011,2,25,6,17,11.1611,"1",16,"1","afternoon"
"2011","02","25","1","0","1","1",13.12,13.635,49,50.0021,"17",2011,2,25,6,17,11.1611,"1",17,"0","afternoon"
"2011","02","25","1","0","1","1",13.12,14.395,49,32.9975,"18",2011,2,25,6,17,11.1611,"0",18,"0","afternoon"
"2011","02","25","1","0","1","1",12.3,13.635,52,30.0026,"19",2011,2,25,6,17,11.1611,"0",19,"0","afternoon"
"2011","02","25","1","0","1","1",12.3,12.88,49,40.9973,"20",2011,2,25,6,17,11.1611,"0",20,"0","night"
"2011","02","25","1","0","1","1",11.48,12.88,48,26.0027,"21",2011,2,25,6,17,11.1611,"0",21,"0","night"
"2011","02","25","1","0","1","1",10.66,10.605,48,30.0026,"22",2011,2,25,6,17,11.1611,"0",22,"0","night"
"2011","02","25","1","0","1","1",10.66,11.365,48,22.0028,"23",2011,2,25,6,17,11.1611,"0",23,"0","night"
"2011","02","26","1","0","0","1",9.84,11.365,52,12.998,"00",2011,2,26,6,17,11.2022,"0",0,"0","night"
"2011","02","26","1","0","0","1",9.84,10.605,52,19.9995,"01",2011,2,26,6,17,11.2022,"0",1,"0","night"
"2011","02","26","1","0","0","1",9.02,9.85,60,23.9994,"02",2011,2,26,6,17,11.2022,"0",2,"0","night"
"2011","02","26","1","0","0","1",9.02,11.365,55,8.9981,"03",2011,2,26,6,17,11.2022,"0",3,"0","night"
"2011","02","26","1","0","0","2",9.02,12.88,60,6.0032,"04",2011,2,26,6,17,11.2022,"0",4,"0","night"
"2011","02","26","1","0","0","2",9.02,12.12,64,7.0015,"05",2011,2,26,6,17,11.2022,"0",5,"0","morning"
"2011","02","26","1","0","0","1",9.02,13.635,60,0,"06",2011,2,26,6,17,11.2022,"1",6,"0","morning"
"2011","02","26","1","0","0","1",9.02,12.88,60,6.0032,"07",2011,2,26,6,17,11.2022,"1",7,"0","morning"
"2011","02","26","1","0","0","2",9.84,14.395,60,0,"08",2011,2,26,6,17,11.2022,"1",8,"0","morning"
"2011","02","26","1","0","0","2",10.66,12.88,56,11.0014,"09",2011,2,26,6,17,11.2022,"1",9,"0","morning"
"2011","02","26","1","0","0","2",12.3,15.15,49,8.9981,"10",2011,2,26,6,17,11.2022,"1",10,"0","morning"
"2011","02","26","1","0","0","1",12.3,16.665,45,0,"11",2011,2,26,6,17,11.2022,"1",11,"0","morning"
"2011","02","26","1","0","0","2",13.12,15.91,45,11.0014,"12",2011,2,26,6,17,11.2022,"1",12,"0","midday"
"2011","02","26","1","0","0","2",13.94,15.91,42,16.9979,"13",2011,2,26,6,17,11.2022,"1",13,"0","midday"
"2011","02","26","1","0","0","2",13.94,15.15,36,22.0028,"14",2011,2,26,6,17,11.2022,"1",14,"0","midday"
"2011","02","26","1","0","0","2",14.76,16.665,40,19.0012,"15",2011,2,26,6,17,11.2022,"1",15,"0","midday"
"2011","02","26","1","0","0","1",14.76,16.665,46,19.0012,"16",2011,2,26,6,17,11.2022,"1",16,"0","afternoon"
"2011","02","26","1","0","0","1",14.76,17.425,43,15.0013,"17",2011,2,26,6,17,11.2022,"1",17,"0","afternoon"
"2011","02","26","1","0","0","1",13.94,16.665,46,12.998,"18",2011,2,26,6,17,11.2022,"0",18,"0","afternoon"
"2011","02","26","1","0","0","1",13.12,15.15,49,16.9979,"19",2011,2,26,6,17,11.2022,"0",19,"0","afternoon"
"2011","02","26","1","0","0","1",12.3,15.15,56,11.0014,"20",2011,2,26,6,17,11.2022,"0",20,"0","night"
"2011","02","26","1","0","0","1",11.48,13.635,65,16.9979,"21",2011,2,26,6,17,11.2022,"0",21,"0","night"
"2011","02","26","1","0","0","1",11.48,13.635,75,15.0013,"22",2011,2,26,6,17,11.2022,"0",22,"0","night"
"2011","02","26","1","0","0","1",11.48,12.88,75,19.0012,"23",2011,2,26,6,17,11.2022,"0",23,"0","night"
"2011","02","27","1","0","0","1",10.66,12.12,87,19.0012,"00",2011,2,27,6,17,11.2436,"0",0,"0","night"
"2011","02","27","1","0","0","1",10.66,12.88,87,12.998,"01",2011,2,27,6,17,11.2436,"0",1,"0","night"
"2011","02","27","1","0","0","1",10.66,13.635,87,8.9981,"02",2011,2,27,6,17,11.2436,"0",2,"0","night"
"2011","02","27","1","0","0","1",10.66,14.395,87,6.0032,"03",2011,2,27,6,17,11.2436,"0",3,"0","night"
"2011","02","27","1","0","0","1",9.84,12.12,87,8.9981,"04",2011,2,27,6,17,11.2436,"0",4,"0","night"
"2011","02","27","1","0","0","1",9.84,14.395,87,0,"06",2011,2,27,6,17,11.2436,"1",6,"0","morning"
"2011","02","27","1","0","0","1",9.84,12.12,87,8.9981,"07",2011,2,27,6,17,11.2436,"1",7,"0","morning"
"2011","02","27","1","0","0","1",10.66,15.15,87,0,"08",2011,2,27,6,17,11.2436,"1",8,"0","morning"
"2011","02","27","1","0","0","1",11.48,15.15,87,6.0032,"09",2011,2,27,6,17,11.2436,"1",9,"0","morning"
"2011","02","27","1","0","0","1",12.3,15.15,81,11.0014,"10",2011,2,27,6,17,11.2436,"1",10,"0","morning"
"2011","02","27","1","0","0","1",14.76,17.425,62,8.9981,"11",2011,2,27,6,17,11.2436,"1",11,"0","morning"
"2011","02","27","1","0","0","1",16.4,20.455,54,6.0032,"12",2011,2,27,6,17,11.2436,"1",12,"0","midday"
"2011","02","27","1","0","0","1",17.22,21.21,47,0,"13",2011,2,27,6,17,11.2436,"1",13,"0","midday"
"2011","02","27","1","0","0","1",18.04,21.97,47,6.0032,"14",2011,2,27,6,17,11.2436,"1",14,"0","midday"
"2011","02","27","1","0","0","1",18.86,22.725,44,8.9981,"15",2011,2,27,6,17,11.2436,"1",15,"0","midday"
"2011","02","27","1","0","0","1",19.68,23.485,44,11.0014,"16",2011,2,27,6,17,11.2436,"1",16,"0","afternoon"
"2011","02","27","1","0","0","1",17.22,21.21,54,12.998,"17",2011,2,27,6,17,11.2436,"1",17,"0","afternoon"
"2011","02","27","1","0","0","1",16.4,20.455,54,12.998,"18",2011,2,27,6,17,11.2436,"0",18,"0","afternoon"
"2011","02","27","1","0","0","1",16.4,20.455,54,8.9981,"19",2011,2,27,6,17,11.2436,"0",19,"0","afternoon"
"2011","02","27","1","0","0","1",16.4,20.455,54,6.0032,"20",2011,2,27,6,17,11.2436,"0",20,"0","night"
"2011","02","27","1","0","0","1",15.58,19.695,62,11.0014,"21",2011,2,27,6,17,11.2436,"0",21,"0","night"
"2011","02","27","1","0","0","2",15.58,19.695,62,7.0015,"22",2011,2,27,6,17,11.2436,"0",22,"0","night"
"2011","02","27","1","0","0","2",14.76,17.425,62,11.0014,"23",2011,2,27,6,17,11.2436,"0",23,"0","night"
"2011","02","28","1","0","1","2",14.76,18.18,66,7.0015,"00",2011,2,28,6,18,11.285,"0",0,"0","night"
"2011","02","28","1","0","1","3",13.94,15.15,87,23.9994,"01",2011,2,28,6,18,11.285,"0",1,"0","night"
